scaffold	start	end	mid	sites	ML_rho
chr6	7500001	7600000	7558435	4122	0.23400000
chr6	7600001	7700000	7652772	4759	0.23400000
chr6	7700001	7800000	7752220	4278	0.01600000
chr6	7800001	7900000	7851439	4947	0.17700000
chr6	7900001	8000000	7951349	5388	0.08800000
chr6	8000001	8100000	8053634	4549	0.02900000
chr6	8100001	8200000	8150629	3484	0.21700000
chr6	8200001	8300000	8249481	3981	0.20100000
chr6	8300001	8400000	8352567	5092	0.22900000
chr6	8400001	8500000	8442958	3986	0.07000000
chr6	8500001	8600000	8545813	4585	0.13400000
chr6	8600001	8700000	8651755	4101	0.33300000
chr6	8700001	8800000	8745381	5154	0.22600000
chr6	8800001	8900000	8848691	4691	0.35100000
chr6	8900001	9000000	8960679	3575	0.35100000
chr6	9000001	9100000	9049871	5603	0.36700000
chr6	9100001	9200000	9153412	5277	0.30100000
chr6	9200001	9300000	9249524	6071	0.25200000
chr6	9300001	9400000	9341877	4336	0.30100000
chr6	9400001	9500000	9462953	3651	0.30100000
chr6	9500001	9600000	9551386	4278	0.36700000
chr6	9600001	9700000	9653765	5750	0.26700000
chr6	9700001	9800000	9748717	6026	0.17500000
chr6	9800001	9900000	9847428	5236	0.15100000
chr6	9900001	10000000	9946017	5391	0.06700000
chr6	10000001	10100000	10051377	5837	0.21700000
chr6	10100001	10200000	10135862	3718	0.27700000
chr6	10200001	10300000	10244652	4638	0.30100000
chr6	10300001	10400000	10353989	4546	0.40100000
chr6	10400001	10500000	10452454	5893	0.20100000
chr6	10500001	10600000	10546622	6096	0.13400000
chr6	10600001	10700000	10651183	6006	0.20100000
chr6	10700001	10800000	10746791	5364	0.03400000
chr6	10800001	10900000	10850625	6113	0.05600000
chr6	10900001	11000000	10946835	6055	0.04300000
chr6	11000001	11100000	11049555	5188	0.04500000
chr6	11100001	11200000	11148736	7743	0.05100000
chr6	11200001	11300000	11248719	5685	0.05400000
chr6	11300001	11400000	11348475	2659	0.04300000
chr6	11400001	11500000	11459234	4854	0.10100000
chr6	11500001	11600000	11553513	5798	0.06000000
chr6	11600001	11700000	11647702	6454	0.07600000
chr6	11700001	11800000	11751642	6555	0.05800000
chr6	11800001	11900000	11850166	5560	0.07200000
chr6	11900001	12000000	11948167	5583	0.03400000
chr6	12000001	12100000	12044506	5158	0.03400000
chr6	12100001	12200000	12149128	5746	0.05000000
chr6	12200001	12300000	12249854	5539	0.06700000
chr6	12300001	12400000	12350440	6737	0.06000000
chr6	12400001	12500000	12449123	7065	0.07600000
chr6	12500001	12600000	12549031	6979	0.06100000
chr6	12600001	12700000	12646027	6131	0.05000000
chr6	12700001	12800000	12747820	4873	0.05100000
chr6	12800001	12900000	12870504	2215	0.05000000
chr6	12900001	13000000	12944454	4179	0.06700000
chr6	13000001	13100000	13052910	3332	0.06700000
chr6	13100001	13200000	13147407	4215	0.07600000
chr6	13200001	13300000	13264904	3442	0.05800000
chr6	13300001	13400000	13348188	5963	0.03700000
chr6	13400001	13500000	13440997	5612	0.05800000
chr6	13500001	13600000	13555365	7086	0.07800000
chr6	13600001	13700000	13647302	6863	0.04300000
chr6	13700001	13800000	13750071	3773	0.01200000
chr6	13800001	13900000	13844457	5258	0.01300000
chr6	13900001	14000000	13947607	3517	0.00300000
chr6	14000001	14100000	14024808	1682	nan
