scaffold	start	end	mid	sites	ML_rho
chr7	5000001	5100000	5052664	6156	0.14300000
chr7	5100001	5200000	5149307	6485	0.90100000
chr7	5200001	5300000	5250903	5392	0.40100000
chr7	5300001	5400000	5348414	4484	0.15100000
chr7	5400001	5500000	5449696	4984	1.19100000
chr7	5500001	5600000	5550001	5841	0.80100000
chr7	5600001	5700000	5650828	5318	0.40100000
chr7	5700001	5800000	5747088	5238	0.33700000
chr7	5800001	5900000	5847324	5088	0.70900000
chr7	5900001	6000000	5951021	5266	0.75000000
chr7	6000001	6100000	6050874	4970	0.80100000
chr7	6100001	6200000	6150227	5685	0.50000000
chr7	6200001	6300000	6247389	4808	0.70100000
chr7	6300001	6400000	6348604	4225	1.20000000
chr7	6400001	6500000	6450479	5049	1.25000000
chr7	6500001	6600000	6549940	5371	0.96900000
chr7	6600001	6700000	6656175	4466	1.50000000
chr7	6700001	6800000	6753878	4941	1.15400000
chr7	6800001	6900000	6850959	5685	0.08100000
chr7	6900001	7000000	6940953	4272	0.60100000
chr7	7000001	7100000	7048570	5608	0.43400000
chr7	7100001	7200000	7161377	5031	0.85100000
chr7	7200001	7300000	7251626	6446	0.70100000
chr7	7300001	7400000	7346492	5594	0.72000000
chr7	7400001	7500000	7446839	4689	0.50000000
chr7	7500001	7600000	7555097	4434	0.79300000
chr7	7600001	7700000	7651305	4128	0.16700000
chr7	7700001	7800000	7750252	4803	0.30100000
chr7	7800001	7900000	7847000	4022	0.54000000
chr7	7900001	8000000	7953335	4172	0.40100000
chr7	8000001	8100000	8052158	4982	0.45100000
chr7	8100001	8200000	8150088	5344	0.30100000
chr7	8200001	8300000	8252500	3823	0.34300000
chr7	8300001	8400000	8349648	5636	0.20100000
chr7	8400001	8500000	8454180	5312	0.36000000
chr7	8500001	8600000	8548938	5844	0.20100000
chr7	8600001	8700000	8650182	4321	0.00600000
chr7	8700001	8800000	8747052	4542	0.05000000
chr7	8800001	8900000	8848692	4241	0.03100000
chr7	8900001	9000000	8949824	4059	0.00600000
chr7	9000001	9100000	9054054	4548	0.06000000
chr7	9100001	9200000	9146131	4065	0.20100000
chr7	9200001	9300000	9249704	4185	0.05000000
chr7	9300001	9400000	9352030	4435	0.46700000
chr7	9400001	9500000	9451142	4360	0.63100000
chr7	9500001	9600000	9551366	5757	0.20000000
chr7	9600001	9700000	9645958	5251	0.32800000
chr7	9700001	9800000	9754227	3722	0.06700000
chr7	9800001	9900000	9845704	5928	0.35100000
chr7	9900001	10000000	9948763	4950	1.17500000
chr7	10000001	10100000	10050008	4175	0.55100000
chr7	10100001	10200000	10155277	4241	1.90000000
chr7	10200001	10300000	10254684	4171	1.08600000
chr7	10300001	10400000	10351480	5144	1.44500000
chr7	10400001	10500000	10443261	3649	0.84200000
chr7	10500001	10600000	10551111	4680	0.55000000
chr7	10600001	10700000	10647284	5724	0.45000000
chr7	10700001	10800000	10752151	5254	0.18000000
chr7	10800001	10900000	10850152	5424	0.26700000
chr7	10900001	11000000	10949903	5701	1.01500000
chr7	11000001	11100000	11050558	5894	1.48000000
chr7	11100001	11200000	11148239	4675	1.86100000
chr7	11200001	11300000	11250078	5193	1.89500000
chr7	11300001	11400000	11350238	4829	1.33400000
chr7	11400001	11500000	11449067	4741	1.16100000
chr7	11500001	11600000	11549340	5669	0.63400000
chr7	11600001	11700000	11652841	5325	0.80100000
chr7	11700001	11800000	11750096	5915	0.10100000
chr7	11800001	11900000	11853799	6443	0.32500000
chr7	11900001	12000000	11949743	6188	0.22500000
chr7	12000001	12100000	12051468	6417	0.23400000
chr7	12100001	12200000	12153235	6151	0.20100000
chr7	12200001	12300000	12249916	6950	0.30100000
chr7	12300001	12400000	12354297	6175	0.31700000
chr7	12400001	12500000	12448297	5941	0.43500000
chr7	12500001	12600000	12549749	6257	0.20100000
chr7	12600001	12700000	12646495	4913	0.46700000
chr7	12700001	12800000	12745093	4737	0.75200000
chr7	12800001	12900000	12849276	5835	0.52800000
chr7	12900001	13000000	12950255	5336	0.35100000
chr7	13000001	13100000	13050953	3990	0.20200000
chr7	13100001	13200000	13151098	5436	0.36700000
chr7	13200001	13300000	13252794	6765	0.66300000
chr7	13300001	13400000	13349522	7203	0.66300000
chr7	13400001	13500000	13449364	7524	0.75200000
chr7	13500001	13600000	13547433	6629	0.70100000
chr7	13600001	13700000	13649725	7222	0.40100000
chr7	13700001	13800000	13748119	5289	0.35500000
chr7	13800001	13900000	13855430	5286	0.08600000
chr7	13900001	14000000	13953169	7030	0.40100000
chr7	14000001	14100000	14048782	6313	0.20100000
chr7	14100001	14200000	14144258	4393	0.07500000
chr7	14200001	14300000	14246940	3483	0.00700000
chr7	14300001	14400000	14304258	65	nan
