scaffold	start	end	mid	sites	ML_rho
chr10	13600001	13700000	13648181	5870	0.65300000
chr10	13700001	13800000	13749119	4809	1.00000000
chr10	13800001	13900000	13846693	4948	1.00000000
chr10	13900001	14000000	13951823	5187	1.25000000
chr10	14000001	14100000	14058605	3365	0.40000000
chr10	14100001	14200000	14153674	4888	0.30100000
chr10	14200001	14300000	14248364	5720	0.56700000
chr10	14300001	14400000	14346585	5807	0.70100000
chr10	14400001	14500000	14448601	5091	0.50400000
chr10	14500001	14600000	14553402	5010	0.30100000
chr10	14600001	14700000	14649944	6256	0.16700000
chr10	14700001	14800000	14748040	3674	0.30100000
chr10	14800001	14900000	14850929	6858	0.46700000
chr10	14900001	15000000	14947055	5788	0.20100000
chr10	15000001	15100000	15047411	5455	0.20000000
chr10	15100001	15200000	15150505	5207	0.40000000
chr10	15200001	15300000	15249035	5708	0.40100000
chr10	15300001	15400000	15350967	5369	0.70100000
chr10	15400001	15500000	15451071	5558	0.55100000
chr10	15500001	15600000	15549863	6408	0.50000000
chr10	15600001	15700000	15654348	6297	0.40100000
chr10	15700001	15800000	15750207	6815	0.22600000
chr10	15800001	15900000	15851668	5827	0.26700000
chr10	15900001	16000000	15947330	6653	0.30100000
chr10	16000001	16100000	16048750	6244	0.25200000
chr10	16100001	16200000	16152276	5610	0.06700000
chr10	16200001	16300000	16247924	6230	0.15100000
chr10	16300001	16400000	16353075	5841	0.15100000
chr10	16400001	16500000	16445732	7083	0.25000000
chr10	16500001	16600000	16554704	6085	0.33200000
chr10	16600001	16700000	16649596	6114	0.11700000
chr10	16700001	16800000	16747768	4174	0.01000000
chr10	16800001	16900000	16853806	4591	0.08400000
chr10	16900001	17000000	16949666	6506	0.22900000
chr10	17000001	17100000	17051345	6846	0.20100000
chr10	17100001	17200000	17144370	6328	0.06700000
chr10	17200001	17300000	17248445	6769	0.10100000
chr10	17300001	17400000	17352679	6188	0.16700000
chr10	17400001	17500000	17451397	7322	0.16700000
chr10	17500001	17600000	17550696	6174	0.12600000
chr10	17600001	17700000	17648817	7423	0.11100000
chr10	17700001	17800000	17748424	5946	0.06300000
chr10	17800001	17900000	17848279	5230	0.04300000
chr10	17900001	18000000	17932636	2757	0.00400000
