scaffold	start	end	mid	sites	ML_rho
chr13	6500001	6600000	6549508	4500	0.10100000
chr13	6600001	6700000	6655281	4310	0.08400000
chr13	6700001	6800000	6751046	5573	0.06700000
chr13	6800001	6900000	6848707	6406	0.12500000
chr13	6900001	7000000	6949995	5714	0.10100000
chr13	7000001	7100000	7045134	5843	0.08700000
chr13	7100001	7200000	7151258	5192	0.05300000
chr13	7200001	7300000	7256418	4442	0.03700000
chr13	7300001	7400000	7352369	5908	0.01700000
chr13	7400001	7500000	7449822	5257	0.03600000
chr13	7500001	7600000	7548632	5658	0.05000000
chr13	7600001	7700000	7653021	4552	0.14100000
chr13	7700001	7800000	7747610	3927	0.16000000
chr13	7800001	7900000	7839015	3983	0.17800000
chr13	7900001	8000000	7952044	5290	0.08600000
chr13	8000001	8100000	8052474	4273	0.16800000
chr13	8100001	8200000	8149824	5823	0.07600000
chr13	8200001	8300000	8255275	4798	0.05100000
chr13	8300001	8400000	8343550	4402	0.12000000
chr13	8400001	8500000	8449126	5900	0.16700000
chr13	8500001	8600000	8546908	5921	0.13400000
chr13	8600001	8700000	8656811	3339	0.15100000
chr13	8700001	8800000	8745508	5035	0.11700000
chr13	8800001	8900000	8852700	6536	0.17800000
chr13	8900001	9000000	8949008	5694	0.20100000
chr13	9000001	9100000	9050637	4795	0.11300000
chr13	9100001	9200000	9149193	4828	0.15100000
chr13	9200001	9300000	9248809	6070	0.20100000
chr13	9300001	9400000	9345030	5708	0.22600000
chr13	9400001	9500000	9450603	4224	0.12800000
chr13	9500001	9600000	9548938	4249	0.07600000
chr13	9600001	9700000	9641064	3219	0.08800000
chr13	9700001	9800000	9756415	3936	0.05100000
chr13	9800001	9900000	9849238	5487	0.09000000
chr13	9900001	10000000	9949060	5331	0.10100000
chr13	10000001	10100000	10055694	5353	0.15100000
chr13	10100001	10200000	10148613	5785	0.18100000
chr13	10200001	10300000	10251777	6887	0.18600000
chr13	10300001	10400000	10351072	4713	0.06700000
chr13	10400001	10500000	10452586	4870	0.04300000
chr13	10500001	10600000	10547974	6322	0.10100000
chr13	10600001	10700000	10644631	5831	0.04800000
chr13	10700001	10800000	10758274	4424	0.02400000
chr13	10800001	10900000	10850147	6560	0.03600000
chr13	10900001	11000000	10941745	4951	0.03900000
chr13	11000001	11100000	11071059	3625	0.10100000
chr13	11100001	11200000	11159628	4134	0.04300000
chr13	11200001	11300000	11250673	5304	0.09200000
chr13	11300001	11400000	11349131	6508	0.15100000
chr13	11400001	11500000	11443046	5870	0.11000000
chr13	11500001	11600000	11553882	5275	0.20100000
chr13	11600001	11700000	11647708	4996	0.16100000
chr13	11700001	11800000	11752967	4582	0.15100000
chr13	11800001	11900000	11853111	5170	0.10100000
chr13	11900001	12000000	11949694	5456	0.01300000
chr13	12000001	12100000	12050900	5325	0.03000000
chr13	12100001	12200000	12150406	6194	0.08900000
chr13	12200001	12300000	12249539	6340	0.10500000
chr13	12300001	12400000	12350263	5591	0.13400000
chr13	12400001	12500000	12451290	5798	0.26700000
chr13	12500001	12600000	12549899	5581	0.16700000
chr13	12600001	12700000	12651341	4408	0.07600000
chr13	12700001	12800000	12734163	2695	0.18000000
chr13	12800001	12900000	12860962	4203	0.10100000
chr13	12900001	13000000	12953296	6620	0.12500000
chr13	13000001	13100000	13046294	5238	0.12500000
chr13	13100001	13200000	13153653	4678	0.25000000
chr13	13200001	13300000	13249213	5153	0.23400000
chr13	13300001	13400000	13349772	5456	0.13400000
chr13	13400001	13500000	13447278	5690	0.03900000
chr13	13500001	13600000	13549702	7101	0.12000000
chr13	13600001	13700000	13646653	6585	0.10100000
chr13	13700001	13800000	13750857	5825	0.10100000
chr13	13800001	13900000	13852416	5891	0.10100000
chr13	13900001	14000000	13941754	3434	0.12500000
chr13	14000001	14100000	14051105	5036	0.10100000
chr13	14100001	14200000	14149705	4307	0.16000000
chr13	14200001	14300000	14249748	5073	0.13400000
chr13	14300001	14400000	14349151	5204	0.10100000
chr13	14400001	14500000	14450409	5746	0.30100000
chr13	14500001	14600000	14546531	5150	0.33600000
chr13	14600001	14700000	14652661	4750	0.35100000
chr13	14700001	14800000	14751933	4571	0.22600000
chr13	14800001	14900000	14849905	5820	0.15100000
chr13	14900001	15000000	14946483	4817	0.30100000
chr13	15000001	15100000	15048215	4816	0.15100000
chr13	15100001	15200000	15147872	4446	0.08500000
chr13	15200001	15300000	15248636	5377	0.07500000
chr13	15300001	15400000	15353739	4425	0.11000000
chr13	15400001	15500000	15442674	4259	0.10000000
chr13	15500001	15600000	15535186	3975	0.20100000
chr13	15600001	15700000	15647507	1374	nan
chr13	15700001	15800000	15763162	4519	0.05100000
chr13	15800001	15900000	15851474	6378	0.06000000
chr13	15900001	16000000	15952634	6053	0.11700000
chr13	16000001	16100000	16055851	4714	0.13400000
chr13	16100001	16200000	16146498	6500	0.10100000
chr13	16200001	16300000	16249703	5586	0.17800000
chr13	16300001	16400000	16345708	4407	0.07600000
chr13	16400001	16500000	16457277	5253	0.12500000
chr13	16500001	16600000	16549250	6404	0.10100000
chr13	16600001	16700000	16651847	5108	0.05100000
chr13	16700001	16800000	16746268	5204	0.04300000
chr13	16800001	16900000	16853402	6029	0.04600000
chr13	16900001	17000000	16954547	7964	0.10100000
chr13	17000001	17100000	17049344	6739	0.11700000
chr13	17100001	17200000	17147595	5760	0.06700000
chr13	17200001	17300000	17252892	6792	0.05200000
chr13	17300001	17400000	17351395	6959	0.05800000
chr13	17400001	17500000	17448768	7949	0.05500000
chr13	17500001	17600000	17550556	6605	0.06000000
chr13	17600001	17700000	17652977	3165	0.01500000
chr13	17700001	17800000	17749969	5993	0.01900000
chr13	17800001	17900000	17846384	4242	0.02300000
chr13	17900001	18000000	17943644	3844	0.00300000
chr13	18000001	18100000	18048259	2384	0.07600000
chr13	18100001	18200000	18112528	533	nan
