scaffold	start	end	mid	sites	ML_rho
chr20	9700001	9800000	9752098	4662	0.13400000
chr20	9800001	9900000	9845521	5086	0.06100000
chr20	9900001	10000000	9949631	4726	0.01700000
chr20	10000001	10100000	10049804	5384	0.03000000
chr20	10100001	10200000	10152540	5623	0.03400000
chr20	10200001	10300000	10249952	6456	0.16000000
chr20	10300001	10400000	10348943	6006	0.16100000
chr20	10400001	10500000	10452255	6697	0.15100000
chr20	10500001	10600000	10549499	6030	0.06000000
chr20	10600001	10700000	10651492	6521	0.02500000
chr20	10700001	10800000	10747396	5431	0.02200000
chr20	10800001	10900000	10850023	5436	0.05000000
chr20	10900001	11000000	10948852	6216	0.12900000
chr20	11000001	11100000	11050759	6187	0.16300000
chr20	11100001	11200000	11151091	6331	0.06700000
chr20	11200001	11300000	11253087	5726	0.02600000
chr20	11300001	11400000	11352720	6903	0.08000000
chr20	11400001	11500000	11454869	5230	0.07200000
chr20	11500001	11600000	11547000	5100	0.03500000
chr20	11600001	11700000	11649838	4776	0.12800000
chr20	11700001	11800000	11750654	5315	0.07200000
chr20	11800001	11900000	11851295	6878	0.10100000
chr20	11900001	12000000	11950161	6678	0.06700000
chr20	12000001	12100000	12049848	6436	0.06000000
chr20	12100001	12200000	12148979	5667	0.10100000
chr20	12200001	12300000	12237755	3887	0.07000000
chr20	12300001	12400000	12353323	4455	0.03200000
chr20	12400001	12500000	12452595	5460	0.01100000
chr20	12500001	12600000	12545587	4890	0.03800000
chr20	12600001	12700000	12654058	6854	0.13400000
chr20	12700001	12800000	12751611	6648	0.16700000
chr20	12800001	12900000	12849580	5374	0.14300000
chr20	12900001	13000000	12948625	5434	0.16300000
chr20	13000001	13100000	13048465	6370	0.12500000
chr20	13100001	13200000	13148057	7510	0.12000000
chr20	13200001	13300000	13247797	4935	0.06700000
chr20	13300001	13400000	13354289	4364	0.12900000
chr20	13400001	13500000	13448348	6203	0.11300000
chr20	13500001	13600000	13534499	2768	0.10100000
chr20	13600001	13700000	13650861	5616	0.04300000
chr20	13700001	13800000	13766264	4463	0.04100000
chr20	13800001	13900000	13851530	6198	0.06000000
chr20	13900001	14000000	13950582	6259	0.02200000
chr20	14000001	14100000	14047028	5882	0.03400000
chr20	14100001	14200000	14149985	6814	0.06700000
chr20	14200001	14300000	14254233	6716	0.03900000
chr20	14300001	14400000	14344705	6030	0.02400000
chr20	14400001	14500000	14448031	4027	0.02300000
chr20	14500001	14600000	14522514	2596	0.01000000
chr20	14600001	14700000	14646246	4098	0.10100000
chr20	14700001	14800000	14750705	4186	0.02200000
chr20	14800001	14900000	14830914	2207	0.35000000
